timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1500293032.586360,-1.553542,-0.177838,2.507769,0.911906,-0.521235,1.703273,-0.984082,0.176902,-0.016981,0.287045,0.537393,0.207502,-45.457146,23.563898,1.620305,,,,,,,
1500293032.596938,-1.556898,-0.195924,2.517299,0.835159,-0.467071,1.731719,-0.980774,0.194673,-0.013632,0.259414,0.486861,0.235770,-45.025944,24.376812,1.634045,,,,,,,
1500293032.607515,-1.559422,-0.214543,2.525572,0.709957,-0.373220,1.783628,-0.977011,0.212901,-0.011114,0.258200,0.438726,0.273229,-44.088634,26.033924,1.631493,,,,,,,
1500293032.618091,-1.560906,-0.233760,2.532137,0.542388,-0.245556,1.840613,-0.972755,0.231636,-0.009622,0.253944,0.419990,0.271737,-44.088634,26.033924,1.631493,,,,,,,
1500293032.628669,-1.561138,-0.253775,2.536563,0.339430,-0.078140,1.912483,-0.967927,0.251059,-0.009349,0.236786,0.384194,0.308070,-43.580578,26.877483,1.602703,,,,,,,
1500293032.639246,-1.560258,-0.274552,2.538577,0.099814,0.072369,1.989215,-0.962493,0.271116,-0.010144,0.221740,0.361727,0.308865,-42.464584,28.614197,1.490423,,,,,,,
1500293032.649822,-1.558689,-0.296354,2.538056,-0.123599,0.191315,2.081708,-0.956338,0.292035,-0.011579,0.215584,0.340808,0.310301,-42.464584,28.614197,1.490423,,,,,,,
1500293032.660400,-1.556870,-0.319071,2.535255,-0.328275,0.264389,2.170321,-0.949435,0.313685,-0.013223,0.178134,0.327535,0.234018,-41.846935,29.513012,1.432000,,,,,,,
1500293032.670978,-1.555507,-0.342750,2.530822,-0.456567,0.257724,2.253633,-0.941724,0.336078,-0.014399,0.170423,0.305142,0.235194,-40.472153,31.373356,1.397222,,,,,,,
1500293032.681554,-1.555090,-0.367379,2.525285,-0.544978,0.208714,2.340400,-0.933157,0.359171,-0.014658,0.161856,0.282049,0.235452,-40.472153,31.373356,1.397222,,,,,,,
1500293032.692131,-1.555603,-0.392593,2.519338,-0.559909,0.140677,2.386634,-0.923813,0.382586,-0.014037,0.099946,0.276594,0.152816,-39.708595,32.331772,1.455570,,,,,,,
1500293032.702709,-1.557173,-0.418208,2.513128,-0.574698,0.060714,2.416910,-0.913733,0.406124,-0.012449,0.026282,0.258579,0.092969,-38.040127,34.267021,1.718895,,,,,,,
1500293032.713285,-1.559717,-0.443965,2.507155,-0.530345,-0.025173,2.427523,-0.903000,0.429524,-0.010005,0.015549,0.235180,0.090525,-38.040127,34.267021,1.718895,,,,,,,
1500293032.723862,-1.563049,-0.469790,2.501410,-0.500104,-0.094162,2.440667,-0.891637,0.452699,-0.006908,-0.070491,0.210158,0.049648,-37.150280,35.219852,1.911361,,,,,,,
1500293032.734440,-1.566872,-0.495551,2.496129,-0.445965,-0.136431,2.434319,-0.879700,0.475516,-0.003452,-0.165237,0.175851,0.036747,-35.286179,37.061836,2.353861,,,,,,,
1500293032.745016,-1.570743,-0.521084,2.491241,-0.400887,-0.143477,2.407324,-0.867280,0.497821,-0.000046,-0.177657,0.153547,0.033341,-35.286179,37.061836,2.353861,,,,,,,
1500293032.755593,-1.574505,-0.546213,2.486485,-0.376750,-0.117770,2.367025,-0.854492,0.519455,0.003169,-0.190445,0.131912,0.030126,-34.319931,37.943954,2.575487,,,,,,,
1500293032.766171,-1.578007,-0.570825,2.481583,-0.386611,-0.076221,2.315814,-0.841434,0.540326,0.006067,-0.270444,0.110339,0.045355,-32.363911,39.597244,2.978266,,,,,,,
1500293032.776747,-1.581304,-0.594866,2.476145,-0.416438,-0.010510,2.265945,-0.828178,0.560398,0.008702,-0.283699,0.090268,0.042720,-32.363911,39.597244,2.978266,,,,,,,
1500293032.787325,-1.584299,-0.618610,2.469697,-0.492477,0.089974,2.248083,-0.814611,0.579904,0.011000,-0.346568,0.086402,0.079744,-31.388624,40.360466,3.165710,,,,,,,
1500293032.797902,-1.586928,-0.642263,2.462108,-0.567436,0.198806,2.241267,-0.800638,0.599009,0.012917,-0.396078,0.054891,0.080863,-29.434998,41.777115,3.533852,,,,,,,
1500293032.808478,-1.589257,-0.665705,2.453300,-0.641019,0.315019,2.219796,-0.786348,0.617614,0.014519,-0.410369,0.036286,0.079262,-29.434998,41.777115,3.533852,,,,,,,
1500293032.819056,-1.591295,-0.688727,2.443271,-0.713278,0.424124,2.183611,-0.771893,0.635555,0.015825,-0.457004,-0.014919,0.076414,-28.446907,42.439766,3.724829,,,,,,,
1500293032.829633,-1.593333,-0.711321,2.431962,-0.789055,0.518801,2.141252,-0.757308,0.652835,0.017070,-0.538346,-0.023578,0.072621,-26.483974,43.655266,4.129364,,,,,,,
1500293032.840209,-1.595848,-0.733171,2.419156,-0.881107,0.577560,2.068170,-0.742823,0.669229,0.018613,-0.552832,-0.039972,0.071078,-26.483974,43.655266,4.129364,,,,,,,
1500293032.850787,-1.599020,-0.753876,2.404953,-0.945725,0.616081,1.960713,-0.728751,0.684470,0.020574,-0.566903,-0.055212,0.069117,-25.521259,44.202789,4.360458,,,,,,,
1500293032.861364,-1.602750,-0.773953,2.390239,-0.942945,0.603175,1.920277,-0.714788,0.698968,0.022848,-0.649271,-0.029671,0.011713,-23.697205,45.149162,4.922427,,,,,,,
1500293032.871940,-1.606496,-0.793807,2.376267,-0.840363,0.572980,1.907811,-0.700689,0.713028,0.025025,-0.663370,-0.043731,0.009536,-23.697205,45.149162,4.922427,,,,,,,
1500293032.882518,-1.609368,-0.813434,2.364007,-0.700943,0.558634,1.874571,-0.686496,0.726651,0.026492,-0.723889,-0.102856,-0.066211,-22.810760,45.570431,5.219150,,,,,,,
1500293032.893096,-1.611314,-0.832300,2.353599,-0.566751,0.527975,1.778863,-0.672624,0.739482,0.027268,-0.848448,-0.218119,-0.100556,-21.048721,46.357315,5.673211,,,,,,,
1500293032.903672,-1.612594,-0.849443,2.344876,-0.455068,0.484958,1.587682,-0.659825,0.750912,0.027595,-0.861247,-0.229550,-0.100883,-21.048721,46.357315,5.673211,,,,,,,
1500293032.914249,-1.612888,-0.863822,2.337952,-0.346885,0.463393,1.298702,-0.648961,0.760331,0.027332,-0.953319,-0.375428,-0.137592,-20.224848,46.703850,5.825847,,,,,,,
1500293032.924827,-1.611777,-0.874738,2.332892,-0.243831,0.476160,0.954805,-0.640659,0.767376,0.026269,-0.961620,-0.382473,-0.136529,-18.924358,47.223965,6.000021,,,,,,,
1500293032.935403,-1.608889,-0.881760,2.329758,-0.135567,0.512197,0.575512,-0.635332,0.771859,0.024213,-0.966947,-0.386956,-0.134473,-18.924358,47.223965,6.000021,,,,,,,
1500293032.945980,-1.603859,-0.884716,2.329146,0.012822,0.523031,0.181506,-0.633163,0.773735,0.020942,-0.971588,-0.492317,-0.158912,-18.524536,47.380600,6.012878,,,,,,,
1500293032.956558,-1.595937,-0.883801,2.332031,0.224586,0.539497,-0.184512,-0.634017,0.773155,0.015943,-0.877076,-0.575050,-0.184995,-18.304708,47.488987,5.828226,,,,,,,
1500293032.967134,-1.585191,-0.879013,2.338944,0.470361,0.500402,-0.553242,-0.637846,0.770109,0.009182,-0.873247,-0.572005,-0.178234,-18.304708,47.488987,5.828226,,,,,,,
1500293032.977711,-1.571810,-0.870487,2.349903,0.720509,0.457414,-0.893849,-0.644454,0.764643,0.000653,-0.727143,-0.621653,-0.146299,-18.475569,47.452339,5.582400,,,,,,,
1500293032.988289,-1.556858,-0.858244,2.364107,0.928064,0.366191,-1.235835,-0.653704,0.756695,-0.009112,-0.554823,-0.604413,-0.052106,-19.338528,47.199245,4.742081,,,,,,,
1500293032.998865,-1.542110,-0.842541,2.380195,1.063002,0.207056,-1.537647,-0.665294,0.746337,-0.019090,-0.543232,-0.594054,-0.042128,-19.338528,47.199245,4.742081,,,,,,,
1500293033.009443,-1.529211,-0.823703,2.396639,1.117304,0.016325,-1.807692,-0.678922,0.733667,-0.028250,-0.396670,-0.495981,0.068853,-20.007521,46.971962,4.191458,,,,,,,
1500293033.030596,-1.513333,-0.780044,2.426277,1.030495,-0.439788,-2.088476,-0.709709,0.703311,-0.040828,-0.365883,-0.465624,0.081431,-21.724182,46.290447,3.080424,,,,,,,
1500293033.020020,-1.519348,-0.802534,2.412232,1.096284,-0.189622,-1.990843,-0.693967,0.719119,-0.035735,-0.381625,-0.481433,0.076338,-21.724182,46.290447,3.080424,,,,,,,
1500293033.041174,-1.511176,-0.757103,2.438792,0.956880,-0.678515,-2.117529,-0.725538,0.686818,-0.043308,-0.247653,-0.354711,0.115711,-22.702675,45.847534,2.612701,,,,,,,
1500293033.051751,-1.512785,-0.734295,2.449762,0.861596,-0.916377,-2.107400,-0.741055,0.670064,-0.043038,-0.230915,-0.221013,0.091485,-24.694635,44.838070,1.989253,,,,,,,
1500293033.062327,-1.518183,-0.711661,2.459106,0.754551,-1.146979,-2.097229,-0.756231,0.653092,-0.039825,-0.215739,-0.204041,0.088271,-24.694635,44.838070,1.989253,,,,,,,
1500293033.072905,-1.526252,-0.689142,2.467656,0.712605,-1.330488,-2.095497,-0.771026,0.635875,-0.034368,-0.276459,-0.103756,0.003194,-25.667107,44.294296,1.857377,,,,,,,
1500293033.083483,-1.536263,-0.666687,2.476206,0.713236,-1.489853,-2.098602,-0.785406,0.618386,-0.027133,-0.345865,-0.038277,-0.098919,-27.555450,43.142689,1.907923,,,,,,,
1500293033.094059,-1.547447,-0.644037,2.485069,0.736799,-1.587410,-2.128396,-0.799461,0.600428,-0.018670,-0.331811,-0.020320,-0.107383,-27.555450,43.142689,1.907923,,,,,,,
1500293033.104636,-1.559109,-0.620860,2.494350,0.750396,-1.625445,-2.194644,-0.813323,0.581735,-0.009506,-0.317948,-0.001626,-0.116547,-28.478298,42.533302,2.034523,,,,,,,
1500293033.115214,-1.570445,-0.597068,2.503704,0.733852,-1.554678,-2.270201,-0.826987,0.562220,-0.000290,-0.368447,0.051442,-0.132965,-30.331602,41.213863,2.376094,,,,,,,
1500293033.125790,-1.580866,-0.572408,2.512748,0.685883,-1.408907,-2.356429,-0.840557,0.541657,0.008464,-0.354878,0.072005,-0.141719,-30.331602,41.213863,2.376094,,,,,,,
1500293033.136367,-1.589727,-0.546733,2.521124,0.624230,-1.206161,-2.464434,-0.854074,0.519900,0.016170,-0.362494,0.101957,-0.128460,-31.281979,40.485954,2.561196,,,,,,,
1500293033.146945,-1.597084,-0.519809,2.528417,0.506240,-0.995930,-2.590705,-0.867614,0.496715,0.022813,-0.332307,0.144643,-0.106675,-33.257027,38.857063,2.886842,,,,,,,
1500293033.157521,-1.602934,-0.491713,2.534475,0.392753,-0.777448,-2.696145,-0.881070,0.472137,0.028325,-0.318851,0.169220,-0.112188,-33.257027,38.857063,2.886842,,,,,,,
1500293033.168099,-1.607437,-0.462761,2.539318,0.294067,-0.589503,-2.766240,-0.894223,0.446420,0.032779,-0.249210,0.221091,-0.129383,-34.290581,37.937107,3.027609,,,,,,,
1500293033.178676,-1.610617,-0.433114,2.543434,0.229312,-0.435513,-2.825497,-0.906944,0.419699,0.036135,-0.184273,0.275965,-0.171465,-36.396362,35.901955,3.254093,,,,,,,
1500293033.189252,-1.612862,-0.403112,2.547232,0.208787,-0.338614,-2.854444,-0.919031,0.392283,0.038682,-0.172186,0.303380,-0.174012,-36.396362,35.901955,3.254093,,,,,,,
1500293033.199830,-1.614662,-0.372818,2.551092,0.223404,-0.302132,-2.883676,-0.930409,0.364241,0.040839,-0.160808,0.331423,-0.176169,-37.441639,34.803322,3.329744,,,,,,,
1500293033.210407,-1.616421,-0.342192,2.555429,0.266156,-0.316374,-2.915593,-0.941041,0.335553,0.042965,-0.132628,0.414157,-0.211513,-39.467560,32.477501,3.429036,,,,,,,
1500293033.220983,-1.618482,-0.311578,2.560352,0.316634,-0.353924,-2.909682,-0.950769,0.306561,0.045372,-0.122900,0.443149,-0.213921,-39.467560,32.477501,3.429036,,,,,,,
1500293033.231561,-1.620929,-0.281163,2.565783,0.356427,-0.389115,-2.896407,-0.959526,0.277474,0.048144,-0.088997,0.483436,-0.220705,-40.438190,31.255907,3.472171,,,,,,,
1500293033.242138,-1.623896,-0.250782,2.571416,0.362120,-0.432625,-2.892922,-0.967353,0.248162,0.051414,-0.070534,0.528114,-0.206337,-42.250557,28.744785,3.586426,,,,,,,
1500293033.252714,-1.627310,-0.220564,2.576800,0.326523,-0.438792,-2.874556,-0.974216,0.218780,0.055115,-0.063671,0.557496,-0.210038,-42.250557,28.744785,3.586426,,,,,,,
1500293033.263292,-1.630698,-0.190503,2.581716,0.272337,-0.397765,-2.864542,-0.980148,0.189353,0.058783,-0.050583,0.585122,-0.192022,-43.092415,27.454426,3.678735,,,,,,,
1500293033.273870,-1.633724,-0.160376,2.585942,0.195973,-0.336069,-2.866656,-0.985213,0.159689,0.062079,-0.045518,0.614786,-0.195319,-44.645260,24.815557,3.901710,,,,,,,
1500293033.284446,-1.636069,-0.130300,2.589345,0.116001,-0.246735,-2.853970,-0.989412,0.129931,0.064673,-0.041320,0.644544,-0.197913,-44.645260,24.815557,3.901710,,,,,,,
1500293033.295023,-1.637631,-0.100580,2.592021,0.051013,-0.152876,-2.810688,-0.992725,0.100410,0.066447,-0.014203,0.692802,-0.198543,-45.363525,23.459288,4.005857,,,,,,,
1500293033.305601,-1.638292,-0.071396,2.594188,0.010560,-0.060427,-2.749084,-0.995181,0.071335,0.067273,0.012942,0.740966,-0.217114,-46.666466,20.719700,4.143594,,,,,,,
1500293033.316177,-1.638135,-0.042659,2.595994,-0.017817,0.021405,-2.715678,-0.996826,0.042646,0.067226,0.014587,0.769655,-0.217067,-46.666466,20.719700,4.143594,,,,,,,
1500293033.326754,-1.637488,-0.014401,2.597638,-0.023089,0.067916,-2.653075,-0.997673,0.014400,0.066636,0.039299,0.822239,-0.220994,-47.245480,19.359364,4.161046,,,,,,,
1500293033.337332,-1.636615,0.013019,2.599300,-0.010901,0.088946,-2.579582,-0.997750,-0.013019,0.065766,0.066506,0.879291,-0.233887,-48.267780,16.658833,4.115740,,,,,,,
1500293033.347908,-1.635831,0.039465,2.601289,0.039750,0.072257,-2.480587,-0.997109,-0.039454,0.064938,0.065865,0.905726,-0.233060,-48.267780,16.658833,4.115740,,,,,,,
1500293033.358485,-1.635261,0.064804,2.603966,0.117598,0.067643,-2.385242,-0.995828,-0.064759,0.064284,0.093362,0.943115,-0.236159,-48.704357,15.347520,4.071091,,,,,,,
1500293033.369063,-1.634778,0.089144,2.607380,0.194364,0.073945,-2.294744,-0.993991,-0.089026,0.063684,0.091525,0.967383,-0.235559,-49.428761,12.855226,3.971809,,,,,,,
1500293033.379639,-1.634325,0.112478,2.611448,0.253446,0.087490,-2.201752,-0.991676,-0.112241,0.063084,0.089211,0.990598,-0.234959,-49.428761,12.855226,3.971809,,,,,,,
1500293033.390217,-1.633544,0.134631,2.615967,0.299502,0.143139,-2.090217,-0.989001,-0.134225,0.062139,0.156405,1.004296,-0.183462,-49.726669,11.672319,3.905111,,,,,,,
,,,,,,,,,,,,,,,,46.907929,-94.376808,434.094238,0.610000,34.804688,1500293032.999922,
1500293033.400794,-1.631982,0.155517,2.620640,0.320778,0.234916,-1.965049,-0.986083,-0.154891,0.060409,0.261000,0.982040,-0.111954,-50.210407,9.457626,3.701744,,,,,,,
1500293033.411370,-1.629269,0.175001,2.625288,0.319690,0.362863,-1.831142,-0.983043,-0.174109,0.057547,0.257961,1.001258,-0.109091,-50.210407,9.457626,3.701744,,,,,,,
1500293033.421948,-1.625324,0.193092,2.629702,0.305562,0.473910,-1.696069,-0.979957,-0.191895,0.053487,0.398597,0.957260,-0.039449,-50.403397,8.442102,3.530301,,,,,,,
1500293033.432525,-1.621074,0.209494,2.633331,0.237491,0.457881,-1.523531,-0.976900,-0.207965,0.049158,0.406298,1.081439,0.031088,-50.708450,6.617856,3.015226,,,,,,,
1500293033.443101,-1.617493,0.223576,2.635621,0.111624,0.360273,-1.271734,-0.974048,-0.221718,0.045518,0.403445,1.095192,0.034728,-50.708450,6.617856,3.015226,,,,,,,
1500293033.453679,-1.614297,0.234683,2.636186,-0.028850,0.308060,-0.965894,-0.971668,-0.232535,0.042295,0.401066,1.106009,0.037951,-50.818283,5.837154,2.768465,,,,,,,
1500293033.464257,-1.610408,0.242573,2.635214,-0.151133,0.365797,-0.669409,-0.969962,-0.240202,0.038442,0.451682,1.087293,0.077815,-50.953133,4.710543,2.413259,,,,,,,
1500293033.474833,-1.605098,0.247820,2.632712,-0.280788,0.473614,-0.432667,-0.968879,-0.245291,0.033248,0.450599,1.092383,0.083009,-50.953133,4.710543,2.413259,,,,,,,
1500293033.485410,-1.597912,0.250791,2.628412,-0.445430,0.614281,-0.217781,-0.968360,-0.248171,0.026264,0.500800,1.027071,0.110424,-50.991798,4.379584,2.211442,,,,,,,
1500293033.495988,-1.588633,0.251490,2.622145,-0.619484,0.771830,0.000857,-0.968389,-0.248848,0.017275,0.591008,0.954719,0.123609,-51.039391,4.072695,1.621184,,,,,,,
1500293033.506564,-1.577011,0.249944,2.613992,-0.792180,0.951192,0.211017,-0.968907,-0.247350,0.006021,0.591527,0.953222,0.134863,-51.039391,4.072695,1.621184,,,,,,,
1500293033.517141,-1.563479,0.245606,2.604452,-0.893799,1.087667,0.478439,-0.969964,-0.243144,-0.007097,0.726876,0.863688,0.103609,-51.049469,4.089853,1.208025,,,,,,,
1500293033.527719,-1.549324,0.237709,2.594715,-0.900058,1.109811,0.821157,-0.971656,-0.235477,-0.020867,0.708427,0.823154,0.003274,-51.026367,4.529956,0.154019,,,,,,,
1500293033.538295,-1.536801,0.226099,2.586029,-0.799631,0.944749,1.154429,-0.973985,-0.224178,-0.033124,0.710756,0.811855,0.015530,-51.026367,4.529956,0.154019,,,,,,,
1500293033.548872,-1.527471,0.211367,2.579216,-0.642384,0.665438,1.430883,-0.976828,-0.209796,-0.042348,0.713598,0.797473,0.024755,-50.979179,5.021089,-0.382951,,,,,,,
1500293033.559450,-1.522134,0.194444,2.574662,-0.447829,0.331320,1.623866,-0.979994,-0.193221,-0.047726,0.568876,0.794173,-0.010547,-50.802578,6.491633,-1.091526,,,,,,,
1500293033.570026,-1.520745,0.175928,2.572183,-0.277423,0.010962,1.769207,-0.983332,-0.175022,-0.049258,0.572214,0.775974,-0.009015,-50.802578,6.491633,-1.091526,,,,,,,
1500293033.580604,-1.522706,0.156460,2.571268,-0.149748,-0.266497,1.852363,-0.986643,-0.155823,-0.047484,0.418253,0.785523,0.030974,-50.677387,7.389743,-1.195350,,,,,,,
1500293033.591181,-1.527550,0.136657,2.571268,-0.064871,-0.519168,1.873259,-0.989751,-0.136232,-0.042829,0.298787,0.789430,0.059507,-50.358494,9.345975,-0.953866,,,,,,,
1500293033.601757,-1.534501,0.116907,2.571913,0.002922,-0.689469,1.868817,-0.992520,-0.116641,-0.036039,0.301556,0.769839,0.052717,-50.358494,9.345975,-0.953866,,,,,,,
1500293033.612335,-1.542639,0.097065,2.572947,0.042525,-0.772970,1.883115,-0.994898,-0.096912,-0.028021,0.239695,0.772511,0.075781,-50.168526,10.340820,-0.648883,,,,,,,
1500293033.622913,-1.550757,0.076856,2.573946,0.049203,-0.744401,1.926054,-0.996848,-0.076780,-0.019978,0.241645,0.752378,0.067738,-49.721535,12.328285,0.131116,,,,,,,
1500293033.633489,-1.557863,0.055774,2.574302,-0.019839,-0.636508,2.018343,-0.998362,-0.055745,-0.012913,0.243158,0.731343,0.060673,-49.721535,12.328285,0.131116,,,,,,,
1500293033.644066,-1.562901,0.033453,2.573474,-0.132481,-0.418993,2.144168,-0.999409,-0.033447,-0.007890,0.240880,0.717300,0.105943,-49.454639,13.349822,0.505784,,,,,,,
1500293033.654644,-1.565128,0.009553,2.571052,-0.281766,-0.147339,2.295950,-0.999938,-0.009553,-0.005668,0.254791,0.685777,0.136802,-48.800766,15.545509,1.027969,,,,,,,
1500293033.665220,-1.564471,-0.015955,2.566774,-0.462832,0.136428,2.447814,-0.999853,0.015955,-0.006325,0.254705,0.660269,0.137459,-48.800766,15.545509,1.027969,,,,,,,
1500293033.675797,-1.561064,-0.043365,2.560731,-0.638465,0.402962,2.633864,-0.999013,0.043351,-0.009723,0.273457,0.608672,0.128498,-48.401443,16.741283,1.124362,,,,,,,
1500293033.686375,-1.555742,-0.072767,2.553156,-0.784846,0.586214,2.812198,-0.997241,0.072703,-0.015014,0.265063,0.559042,0.074768,-47.420895,19.350931,1.017210,,,,,,,
1500293033.696951,-1.549676,-0.103735,2.544498,-0.892213,0.656342,2.944752,-0.994403,0.103549,-0.021005,0.262225,0.528196,0.080758,-47.420895,19.350931,1.017210,,,,,,,
1500293033.707528,-1.544202,-0.136113,2.535608,-0.909204,0.596023,3.069332,-0.990401,0.135693,-0.026345,0.198164,0.488361,-0.008186,-46.823189,20.761486,0.885755,,,,,,,
1500293033.718106,-1.540137,-0.169452,2.527137,-0.869322,0.472065,3.148317,-0.985214,0.168642,-0.030215,0.192978,0.455412,-0.004316,-45.406151,23.706638,0.715239,,,,,,,
1500293033.728682,-1.537878,-0.203329,2.519699,-0.767850,0.300114,3.186661,-0.978869,0.201931,-0.032234,0.186633,0.422123,-0.002297,-45.406151,23.706638,0.715239,,,,,,,
1500293033.739260,-1.537593,-0.237261,2.513544,-0.638917,0.099518,3.185701,-0.971450,0.235042,-0.032267,0.086409,0.392903,-0.061177,-44.591934,25.204424,0.728764,,,,,,,
1500293033.760413,-1.542066,-0.303190,2.505976,-0.331987,-0.224339,3.043331,-0.953995,0.298567,-0.027416,-0.031708,0.313128,-0.086460,-42.798763,28.134920,0.962713,,,,,,,
1500293033.749837,-1.539167,-0.270693,2.508991,-0.479770,-0.083657,3.126047,-0.963104,0.267399,-0.030473,-0.022599,0.344295,-0.083404,-42.798763,28.134920,0.962713,,,,,,,
1500293033.770991,-1.545885,-0.334978,2.503652,-0.282102,-0.308370,2.984199,-0.944124,0.328749,-0.023524,-0.091596,0.272204,-0.017476,-41.850807,29.519781,1.151911,,,,,,,
1500293033.781568,-1.550158,-0.366387,2.500873,-0.332535,-0.305699,2.963459,-0.933429,0.358244,-0.019267,-0.120495,0.242601,0.070292,-39.885864,32.106342,1.592295,,,,,,,
1500293033.792144,-1.554335,-0.397810,2.496636,-0.463073,-0.215004,2.966414,-0.921787,0.387400,-0.015175,-0.132138,0.213445,0.066201,-39.885864,32.106342,1.592295,,,,,,,
1500293033.802722,-1.557971,-0.429491,2.490240,-0.643109,-0.059231,2.989266,-0.909103,0.416408,-0.011660,-0.144821,0.184437,0.062686,-38.855415,33.333336,1.838476,,,,,,,
1500293033.813300,-1.561122,-0.461290,2.481200,-0.854842,0.115947,3.007337,-0.895437,0.445104,-0.008663,-0.210047,0.174159,0.091655,-36.673470,35.689270,2.359489,,,,,,,
1500293033.823876,-1.564035,-0.493147,2.469775,-1.025082,0.255149,2.993402,-0.880827,0.473400,-0.005956,-0.224657,0.145863,0.088948,-36.673470,35.689270,2.359489,,,,,,,
1500293033.834453,-1.566785,-0.524588,2.456518,-1.134974,0.380019,2.954873,-0.865523,0.500857,-0.003472,-0.332383,0.135893,0.018410,-35.522892,36.815144,2.646548,,,,,,,
1500293033.845031,-1.569555,-0.555259,2.442235,-1.171564,0.448394,2.879326,-0.849763,0.527164,-0.001055,-0.440917,0.107541,-0.059462,-33.173122,38.897476,3.281058,,,,,,,
1500293033.855607,-1.572338,-0.584921,2.427605,-1.153710,0.487990,2.775461,-0.833754,0.552134,0.001286,-0.456925,0.082571,-0.061802,-33.173122,38.897476,3.281058,,,,,,,
1500293033.866184,-1.575162,-0.613353,2.413375,-1.080493,0.490167,2.662820,-0.817715,0.575613,0.003570,-0.519001,0.015177,-0.124511,-32.000484,39.839340,3.609761,,,,,,,
1500293033.876762,-1.578110,-0.640493,2.399913,-0.994367,0.460981,2.545141,-0.801780,0.597591,0.005864,-0.538461,-0.066341,-0.125218,-29.726545,41.504295,4.237993,,,,,,,
1500293033.887338,-1.581434,-0.666613,2.387079,-0.933343,0.413482,2.451886,-0.785876,0.618328,0.008361,-0.554365,-0.087078,-0.127715,-29.726545,41.504295,4.237993,,,,,,,
